image_id,healthy,multiple_diseases,rust,scab
Test_822,0.661495,0.16064924,0.079222314,0.0986335
Test_823,0.99971896,1.49980915e-05,0.00024870178,1.7233026e-05
Test_824,0.9200929,0.06895281,0.0012714238,0.009682815
Test_825,0.0007445949,0.5840891,0.41503567,0.00013062709
Test_826,1.1323043e-05,0.0003453824,0.9996407,2.5772524e-06
Test_827,0.0050127194,0.16068494,0.80173343,0.032568973
Test_828,2.0017082e-05,0.00025592168,0.99972385,2.3365654e-07
Test_829,4.5868394e-09,7.1122454e-06,1.00625714e-11,0.99999285
Test_830,0.0005542984,2.0300447e-05,0.9994252,2.4194483e-07
Test_831,0.000111551824,0.0017920275,0.99804735,4.9048947e-05
Test_832,0.99974793,1.8073397e-05,0.00021368692,2.0262314e-05
Test_833,1.2415376e-06,1.4159995e-06,0.9999974,5.622265e-09
Test_834,7.4836494e-06,0.00033970215,0.9996526,2.9208385e-07
Test_835,9.099945e-08,3.808732e-07,0.9999995,2.6066482e-10
Test_836,0.65503633,0.09412556,0.2187755,0.032062683
Test_837,0.8046815,0.04595436,0.065046705,0.08431749
Test_838,0.00022230227,0.015332868,8.659126e-06,0.98443615
Test_839,4.4652936e-08,8.2946246e-07,0.99999917,2.6004002e-10
Test_840,0.000104707404,2.0880478e-05,0.99987435,4.9893206e-08
Test_841,5.5138495e-05,0.0019265821,3.0700346e-07,0.998018
Test_842,0.99745756,0.00041950215,0.0015907723,0.0005321815
Test_843,5.0575682e-08,2.6449547e-05,0.99997354,1.120566e-09
Test_844,0.5543301,0.164785,0.27704582,0.0038390183
Test_845,0.0018634974,0.15443929,0.843526,0.00017129042
Test_846,0.017774036,0.39669034,0.0060792156,0.5794564
Test_847,0.00066174223,0.0067409254,0.9925344,6.2922096e-05
Test_848,0.0034720816,6.8351124e-05,0.9964587,7.9489314e-07
Test_849,0.0007267446,0.00051066495,1.6664017e-06,0.99876094
Test_850,1.482539e-08,4.2569658e-07,0.9999995,5.5411585e-11
Test_851,1.9037755e-07,2.7838182e-06,2.0412717e-10,0.999997
Test_852,6.206034e-05,0.00020718209,0.9997284,2.3325274e-06
Test_853,0.00080758834,0.3034697,0.6954395,0.0002831446
Test_854,6.183672e-05,6.9882924e-05,6.646954e-07,0.99986756
Test_855,1.6023767e-05,0.00020826141,1.9614443e-07,0.99977547
Test_856,0.9989128,3.200684e-06,0.001083152,7.749306e-07
Test_857,7.2228056e-07,6.1823575e-06,0.9999931,3.0138963e-08
Test_858,0.00011315828,0.0028466976,0.99702364,1.6511944e-05
Test_859,0.00019528954,0.00056896085,3.3115139e-06,0.9992324
Test_860,0.9984314,3.2864396e-06,0.0015635857,1.7073482e-06
Test_861,4.6702667e-06,0.00036552476,0.9996295,2.0760211e-07
Test_862,0.00016601954,0.0010233601,0.998806,4.5867273e-06
Test_863,0.003156457,0.17372766,0.0006411254,0.8224748
Test_864,0.0020915498,0.026717994,0.9702306,0.0009598186
Test_865,3.3684964e-07,1.4767439e-05,0.99998486,1.4861431e-09
Test_866,0.00033328688,0.04248263,0.9569364,0.00024770174
Test_867,0.04361024,0.7328493,0.046960503,0.17657992
Test_868,3.3410888e-06,3.3913154e-06,0.9999933,3.3436418e-08
Test_869,0.0026354275,0.7680365,0.00050685956,0.22882116
Test_870,0.029322326,0.9101926,0.0011773134,0.059307866
Test_871,1.2699074e-06,0.0004428352,5.8832526e-08,0.99955577
Test_872,0.015682383,0.25469106,0.0005550719,0.7290715
Test_873,7.9727533e-07,0.00012044861,4.7287885e-09,0.99987876
Test_874,0.00059540663,0.0045547825,2.3009097e-06,0.99484754
Test_875,0.00097388064,0.12213769,8.764621e-05,0.8768008
Test_876,0.00022262757,0.00029635828,7.3037845e-06,0.99947375
Test_877,0.9966576,0.0022201086,0.00022818525,0.0008940134
Test_878,0.99970907,1.7368857e-05,0.00026935365,4.1724593e-06
Test_879,0.001127349,0.15512697,0.84300303,0.00074262655
Test_880,3.7375393e-08,2.2100621e-06,0.99999774,4.921686e-10
Test_881,7.855275e-06,0.00028324794,0.99970883,3.3807837e-08
Test_882,0.00049938017,0.13090046,0.8685287,7.1467744e-05
Test_883,0.00012239967,0.006811301,2.2559575e-06,0.9930641
Test_884,0.5183701,0.46162167,0.014917871,0.0050903517
Test_885,0.9985121,0.00023042044,0.0012382286,1.9340707e-05
Test_886,0.99974376,7.179619e-07,0.00025548151,5.6625932e-08
Test_887,0.30648646,0.284168,0.4042359,0.00510965
Test_888,0.00017706356,0.00034839875,0.9994728,1.8228683e-06
Test_889,1.16195196e-07,4.9159365e-07,0.9999994,4.0961423e-10
Test_890,2.9289755e-05,0.00014571084,0.9998242,8.707423e-07
Test_891,9.130564e-07,4.5583238e-05,1.0237167e-09,0.9999535
Test_892,9.848267e-07,9.946174e-07,0.999998,4.98169e-09
Test_893,0.012898096,0.94566655,0.017299151,0.024136161
Test_894,1.5902948e-07,0.00016336932,4.9561443e-08,0.99983644
Test_895,0.99998415,1.5332955e-07,1.5727013e-05,4.499569e-08
Test_896,0.0067518186,0.019308649,5.359609e-05,0.9738859
Test_897,0.9999707,4.1812596e-06,2.4548417e-05,6.142564e-07
Test_898,0.008617103,0.002619625,3.8370068e-05,0.9887249
Test_899,1.4259074e-07,1.5168598e-06,0.99999833,1.4146327e-09
Test_900,6.7852732e-09,2.4318788e-05,1.7900134e-10,0.9999757
Test_901,0.036379617,0.31626254,0.6434063,0.0039516175
Test_902,0.9999956,7.23848e-08,4.245101e-06,4.6714175e-09
Test_903,1.9328918e-07,1.2992853e-06,0.99999845,8.415462e-10
Test_904,0.9941147,0.00078233524,0.004817353,0.00028556996
Test_905,2.3346476e-05,0.10204507,0.89791995,1.1675837e-05
Test_906,0.18171446,0.006165881,0.8108138,0.0013059166
Test_907,0.001362591,0.0025135295,1.6787806e-05,0.99610704
Test_908,3.5427672e-07,1.4933291e-05,9.316214e-11,0.99998474
Test_909,0.9985709,1.7108461e-05,0.0014018425,1.0135567e-05
Test_910,3.3558234e-05,0.16578214,0.8341783,5.9906774e-06
Test_911,9.0880185e-06,5.068919e-05,2.0457803e-08,0.99994016
Test_912,1.8630022e-05,0.85502756,0.1449204,3.3322547e-05
Test_913,6.345219e-08,8.8437254e-08,0.9999999,8.809686e-11
Test_914,8.939177e-08,1.044344e-06,2.5058264e-10,0.9999988
Test_915,0.008993008,0.0020340292,0.98833233,0.000640599
Test_916,0.0010074526,0.00011896419,1.3161643e-06,0.9988722
Test_917,9.740206e-05,0.000103376005,0.9997975,1.6470624e-06
Test_918,5.043798e-07,1.5849876e-06,0.99999785,3.5349665e-09
Test_919,0.004039556,0.010625647,0.0015990167,0.98373574
Test_920,2.090914e-06,0.00027593912,0.9997218,1.669126e-07
Test_921,0.000110740286,0.98242205,5.408726e-07,0.017466638
Test_922,0.9977829,9.026104e-05,0.0019649765,0.00016192433
Test_923,0.003219415,0.0023246454,0.99438703,6.895659e-05
Test_924,1.041806e-06,0.0004915194,8.309784e-10,0.9995074
Test_925,0.9999883,2.8551185e-07,1.1402817e-05,2.2141908e-08
Test_926,1.1728076e-08,6.2267304e-08,0.9999999,1.5796697e-12
Test_927,0.9328911,0.0001925525,0.06683861,7.78597e-05
Test_928,7.5797165e-05,0.005031606,0.99489,2.6358853e-06
Test_929,0.00012616017,0.12857294,1.02971135e-05,0.87129056
Test_930,0.000110804875,0.67681235,0.32262498,0.00045192326
Test_931,0.9992668,3.3172182e-05,0.0006910578,9.059115e-06
Test_932,0.0017266634,0.94879687,0.00040276608,0.04907368
Test_933,0.98851496,0.0025201947,0.0075726826,0.0013922225
Test_934,0.00038534004,0.04231364,0.95727646,2.4580435e-05
Test_935,0.0018021435,0.8888223,0.10886966,0.00050598907
Test_936,6.609945e-05,0.00028020085,5.219525e-07,0.9996532
Test_937,0.0007746371,0.00014586293,0.9990693,1.0219069e-05
Test_938,0.018,0.004564902,1.785456e-05,0.97741723
Test_939,0.9962633,1.209716e-05,0.003716595,7.898528e-06
Test_940,1.1017649e-07,0.0008456235,1.6156144e-09,0.9991542
Test_941,3.0894993e-05,0.00013594668,7.006666e-08,0.9998331
Test_942,0.0012246628,0.628718,1.2982534e-05,0.37004435
Test_943,2.2334917e-11,1.3933701e-09,1.0,1.6120231e-14
Test_944,0.011251733,0.9553344,0.030348262,0.003065608
Test_945,0.99950576,5.5913348e-05,0.0004233364,1.4993535e-05
Test_946,0.00030546062,0.00079994596,0.9988784,1.6233314e-05
Test_947,1.6045847e-06,0.00073618063,7.0815084e-08,0.99926215
Test_948,0.99952304,7.5433345e-05,0.00037171505,2.983263e-05
Test_949,0.6905875,0.29950538,0.008706505,0.001200661
Test_950,2.4358704e-07,0.000741208,3.255185e-10,0.9992586
Test_951,0.00017101849,0.22467533,0.7746582,0.0004954498
Test_952,1.5951587e-08,7.983034e-07,2.5749071e-11,0.99999917
Test_953,5.1322386e-06,1.7461989e-05,2.150096e-08,0.99997735
Test_954,0.99926037,0.00014039058,0.0003305681,0.00026866872
Test_955,0.99997866,1.0249222e-06,2.016681e-05,1.2303963e-07
Test_956,3.0153726e-06,0.00011801649,1.4554082e-09,0.999879
Test_957,0.035298396,0.1478155,0.0026164884,0.8142696
Test_958,2.193652e-07,4.317799e-06,1.951776e-09,0.99999547
Test_959,4.805353e-08,1.8041587e-06,0.9999981,6.56455e-10
Test_960,0.00075126643,1.084345e-05,0.99923754,3.0293276e-07
Test_961,0.8717846,0.09726731,0.0028851908,0.028062938
Test_962,0.04986599,0.013809545,0.93602383,0.00030056198
Test_963,0.9999583,3.0496985e-06,3.8283266e-05,3.711525e-07
Test_964,1.5720249e-06,4.9189253e-05,0.9999492,2.5640105e-08
Test_965,0.99998784,6.448683e-07,1.1569021e-05,4.7354717e-08
Test_966,0.0038817963,0.8144781,0.17896721,0.0026729135
Test_967,5.1614297e-05,0.0001430892,0.9998035,1.7362241e-06
Test_968,8.620136e-07,1.7285885e-06,0.9999974,7.111209e-09
Test_969,0.00016228016,0.008789654,0.99080855,0.00023956275
Test_970,0.9999907,2.6011874e-06,6.448089e-06,2.5344266e-07
Test_971,3.94555e-05,5.9314116e-05,5.211112e-07,0.9999007
Test_972,4.017697e-05,0.0002336313,0.9997259,1.988007e-07
Test_973,5.3127116e-07,0.0004389988,0.9995604,1.2925676e-08
Test_974,0.81045556,0.0063891904,0.003457551,0.17969777
Test_975,0.9997682,1.2431195e-05,0.00021747577,1.8802945e-06
Test_976,2.3200375e-05,0.00017375557,0.9998024,5.591645e-07
Test_977,7.2562506e-07,0.0033333504,8.9622176e-08,0.9966658
Test_978,1.9246453e-07,6.848808e-07,0.99999917,1.8913942e-09
Test_979,0.99998534,6.7114605e-08,1.45886515e-05,2.1135431e-08
Test_980,4.7380014e-05,0.0047344514,1.6514687e-07,0.995218
Test_981,0.0001557188,3.0841486e-05,2.1091296e-07,0.99981326
Test_982,0.99813336,0.00010874706,0.00011179127,0.0016460988
Test_983,0.00017062991,0.98782325,3.1568656e-05,0.011974579
Test_984,2.519293e-07,7.6755925e-05,4.0617082e-10,0.999923
Test_985,0.0002713712,0.70844465,0.0005378415,0.29074612
Test_986,5.8565336e-05,0.0040797833,2.1455041e-06,0.99585956
Test_987,1.0550083e-05,0.99287343,8.630297e-05,0.0070296978
Test_988,0.9999815,3.977338e-06,1.38547775e-05,7.6047223e-07
Test_989,0.99992025,1.6318787e-06,7.780638e-05,1.9203463e-07
Test_990,0.004910969,0.96997875,0.0025564649,0.022553815
Test_991,9.7420685e-05,0.98652947,0.013066375,0.00030684803
Test_992,0.0018188694,0.002909067,5.733345e-06,0.9952663
Test_993,0.19356233,0.7493823,0.006950252,0.05010518
Test_994,0.9875234,4.182047e-05,0.01242568,9.175854e-06
Test_995,0.017812176,0.04049356,0.9414588,0.0002354638
Test_996,1.255582e-07,2.194662e-05,0.99997795,3.914257e-10
Test_997,0.0021252097,0.051056158,0.0110839605,0.9357347
Test_998,8.6739465e-07,5.2785947e-07,0.99999857,1.3012339e-09
Test_999,1.1437731e-06,2.057676e-05,0.9999782,1.00468526e-07
Test_1000,0.0015179504,0.0012021688,0.9972699,1.003436e-05
Test_1001,0.08161316,0.554159,0.0011820844,0.36304575
Test_1002,1.791606e-06,5.024381e-06,0.9999932,5.6869633e-09
Test_1003,7.627864e-07,0.00012061894,3.1469483e-08,0.9998785
Test_1004,6.6378025e-06,7.3548545e-05,1.7347723e-08,0.9999198
Test_1005,0.884152,0.038272675,0.07435256,0.0032227694
Test_1006,0.014268317,0.48037928,0.49527797,0.010074441
Test_1007,0.0015562433,0.20199005,7.8645906e-05,0.796375
Test_1008,0.9968892,0.0012054108,0.0015164596,0.0003889648
Test_1009,0.011007832,0.008856391,0.9800733,6.2560095e-05
Test_1010,5.2031703e-07,8.467523e-05,0.99991477,4.806126e-08
Test_1011,3.625685e-08,4.264095e-06,0.9999957,2.702788e-10
Test_1012,2.9083233e-06,5.757857e-05,2.8456075e-08,0.99993944
Test_1013,4.326676e-07,1.35702485e-05,0.99998605,1.3130082e-08
Test_1014,5.6548233e-06,9.867356e-05,0.99989545,2.0675529e-07
Test_1015,0.9304764,0.043992292,0.007262982,0.018268209
Test_1016,1.6061267e-05,0.00020827139,0.9997738,1.8683735e-06
Test_1017,4.937693e-06,1.3257354e-06,0.9999937,1.4472266e-08
Test_1018,5.040377e-05,0.0076298816,1.7298527e-07,0.9923195
Test_1019,1.1274863e-05,0.00011535917,0.99987316,2.0008352e-07
Test_1020,2.0205534e-05,2.0904723e-05,0.99995816,6.8219765e-07
Test_1021,0.009476219,0.01701449,0.9693608,0.004148515
Test_1022,5.2742893e-05,9.9177116e-05,0.9998473,6.7001207e-07
Test_1023,0.99999225,2.5487907e-08,7.754755e-06,5.0076885e-09
Test_1024,0.99984,5.84048e-05,9.627616e-05,5.2531796e-06
Test_1025,2.7335975e-05,0.011291679,1.3102498e-06,0.9886797
Test_1026,0.998555,3.2017553e-05,0.0014090539,3.9017605e-06
Test_1027,5.467758e-07,1.0346462e-05,7.4951545e-10,0.99998915
Test_1028,0.999926,7.527159e-06,6.211814e-05,4.4207954e-06
Test_1029,0.99551046,0.0007929407,0.0034940804,0.00020245388
Test_1030,0.9983347,1.038624e-05,0.0016485541,6.4129385e-06
Test_1031,3.914021e-07,3.2690352e-06,6.2128097e-10,0.9999963
Test_1032,5.1209357e-05,0.00022247407,2.2888015e-08,0.99972624
Test_1033,1.6142208e-08,6.7818695e-07,0.9999993,4.2089263e-11
Test_1034,5.091038e-05,0.003850495,0.99609286,5.7274237e-06
Test_1035,0.008553156,0.00043723983,0.99091256,9.701112e-05
Test_1036,0.99639386,0.00010368071,0.0033795908,0.00012283912
Test_1037,0.0007066633,0.00015547586,0.9991364,1.5350837e-06
Test_1038,6.717932e-07,0.0010336812,1.00897886e-07,0.9989655
Test_1039,2.5003563e-05,0.00084736745,2.999543e-07,0.9991273
Test_1040,0.08914059,0.26345775,0.0015375358,0.6458641
Test_1041,4.768679e-06,0.0012113297,0.9987835,3.0956716e-07
Test_1042,0.00030991956,0.0003745252,0.9993137,1.858403e-06
Test_1043,0.0021729274,0.02969888,0.96809375,3.4345096e-05
Test_1044,0.00028591102,0.062444303,0.002829086,0.93444073
Test_1045,0.00023538274,9.3617535e-05,0.99967,1.0010732e-06
Test_1046,0.9911969,0.006777898,0.0014176549,0.000607614
Test_1047,0.99865544,0.000111706366,0.0011888808,4.4102064e-05
Test_1048,3.237744e-07,2.2003162e-06,1.2994951e-11,0.9999975
Test_1049,4.260385e-05,1.2457284e-05,1.2883037e-08,0.9999449
Test_1050,7.0499475e-05,0.013009777,0.986914,5.786077e-06
Test_1051,4.610559e-06,0.0001694594,3.428875e-08,0.9998259
Test_1052,8.690032e-06,0.013882686,1.2077767e-08,0.9861086
Test_1053,2.984964e-07,6.912048e-06,0.99999285,9.1138236e-10
Test_1054,0.9858634,0.00014214286,0.013951253,4.330534e-05
Test_1055,2.0825657e-05,0.037943114,7.3707434e-07,0.9620353
Test_1056,0.00019847174,0.10471956,0.89499277,8.914915e-05
Test_1057,0.00013327677,0.00035662463,4.1945714e-07,0.9995097
Test_1058,0.99978083,0.000112338705,8.951931e-05,1.7237757e-05
Test_1059,0.095400594,0.02608082,0.001573846,0.8769448
Test_1060,2.114496e-05,0.00021451179,2.525946e-07,0.99976414
Test_1061,0.9937529,0.0014418067,0.0023411002,0.0024641505
Test_1062,0.9998822,1.7239341e-05,8.7411776e-05,1.3122504e-05
Test_1063,2.2451197e-06,0.0032953368,0.99670213,2.0123922e-07
Test_1064,0.015094706,0.37269756,2.3374401e-05,0.61218435
Test_1065,0.99030733,0.0004875846,0.008882617,0.00032248328
Test_1066,0.0042900145,0.0008155186,1.2602765e-06,0.9948932
Test_1067,8.181279e-05,0.99902165,0.00012765208,0.00076881924
Test_1068,4.172844e-06,0.0009988439,5.722835e-08,0.9989969
Test_1069,3.6068664e-05,8.4925415e-07,0.99996305,2.3034692e-08
Test_1070,0.99596196,0.00064617745,0.003237897,0.00015386294
Test_1071,0.0051403143,0.0024379867,0.9923895,3.2125507e-05
Test_1072,2.3327999e-07,0.00038481643,2.8049636e-09,0.99961495
Test_1073,1.3444053e-05,0.00031221463,1.7870698e-06,0.99967253
Test_1074,0.0004634336,0.0062880474,0.9932248,2.3643317e-05
Test_1075,7.4961406e-07,0.0009723541,0.9990268,6.0988626e-08
Test_1076,0.8132817,0.088647775,0.00021233116,0.097858205
Test_1077,0.6472733,0.29453838,0.01593262,0.042255707
Test_1078,4.1459125e-06,5.317439e-06,0.9999906,2.1013706e-08
Test_1079,1.3422526e-07,2.0487358e-05,0.9999794,1.31200055e-08
Test_1080,0.019818237,0.25216982,0.72722614,0.00078589114
Test_1081,0.000456074,0.99396133,0.0051993174,0.0003833387
Test_1082,0.00012575249,0.00047497294,3.3355918e-06,0.99939597
Test_1083,0.99941754,8.023551e-06,0.0005714028,3.0606445e-06
Test_1084,3.2139018e-05,0.76861703,0.23134679,4.058816e-06
Test_1085,1.1084257e-08,2.3307848e-06,8.042905e-12,0.9999976
Test_1086,7.635026e-08,2.5227926e-06,0.9999974,9.448993e-11
Test_1087,0.0039844094,0.027926434,0.00017438206,0.9679148
Test_1088,7.7141085e-05,0.03534108,0.9645479,3.3871795e-05
Test_1089,1.2488944e-06,0.006074807,4.462867e-08,0.99392384
Test_1090,0.6745287,0.0015290197,0.0009976058,0.32294464
Test_1091,0.9994822,5.986684e-05,0.00044569097,1.2292216e-05
Test_1092,0.99997735,1.8570809e-05,2.5458885e-06,1.5728084e-06
Test_1093,3.4229728e-05,7.019065e-05,9.5093505e-08,0.99989545
Test_1094,0.9967738,0.00058387866,0.0017939445,0.00084841705
Test_1095,5.519522e-06,3.7116301e-06,6.980487e-09,0.9999908
Test_1096,2.9771552e-05,0.0024370267,1.8521081e-05,0.9975147
Test_1097,0.9936767,0.00299287,0.0027885938,0.0005417697
Test_1098,0.002242578,0.0026038797,1.2206949e-05,0.9951414
Test_1099,0.00022348021,0.0002451409,1.0770867e-06,0.9995303
Test_1100,0.00010260043,0.028540744,0.9713283,2.8423074e-05
Test_1101,0.99807525,4.1326653e-05,0.0018726898,1.0689616e-05
Test_1102,5.616887e-07,2.1765258e-05,0.9999777,6.1933174e-09
Test_1103,0.06986477,0.0058267713,0.00055218424,0.9237563
Test_1104,0.4992228,0.45239994,0.0062289373,0.042148367
Test_1105,1.8833468e-07,8.1806875e-06,3.4851538e-10,0.99999166
Test_1106,0.99982566,1.0986811e-06,0.00017285917,4.5320164e-07
Test_1107,0.0010553807,0.026017945,0.9729181,8.636061e-06
Test_1108,0.9995839,7.120115e-05,0.0003433973,1.3901861e-06
Test_1109,0.9587007,0.002212196,0.037230246,0.001856781
Test_1110,1.0637139e-06,2.7533088e-05,0.9999714,2.6231008e-08
Test_1111,2.4981968e-05,2.1103415e-05,0.99995375,7.12206e-08
Test_1112,0.99994755,2.0578846e-06,4.942688e-05,9.636955e-07
Test_1113,7.6399134e-05,1.1502337e-05,0.999912,1.4119863e-07
Test_1114,3.6660324e-05,2.5510375e-05,0.9999373,4.995656e-07
Test_1115,0.0004070874,0.00100184,0.99857163,1.9459623e-05
Test_1116,8.903953e-05,0.00025722635,0.9996427,1.0914405e-05
Test_1117,0.99629694,6.730123e-05,0.0036185847,1.7096821e-05
Test_1118,8.8011326e-08,2.9738374e-07,0.99999964,5.3693237e-11
Test_1119,6.275078e-07,7.126277e-05,3.493624e-10,0.9999281
Test_1120,1.805439e-05,0.9957645,0.0042079,9.541781e-06
Test_1121,8.2652205e-06,0.2820469,0.7177242,0.00022061692
Test_1122,4.1469573e-08,9.183236e-06,2.1207203e-10,0.9999908
Test_1123,0.99572384,0.00072377914,0.0020726526,0.0014796945
Test_1124,1.2274128e-07,2.781783e-06,0.99999714,1.0044796e-08
Test_1125,0.77626437,0.12638538,0.012745329,0.08460488
Test_1126,0.9999932,2.1542998e-07,6.536077e-06,3.6094473e-08
Test_1127,0.00044089393,0.02397627,0.00017377007,0.9754091
Test_1128,2.2862507e-06,3.7102573e-08,0.99999774,4.3715868e-11
Test_1129,1.51012e-07,4.2869135e-07,0.9999994,5.697864e-10
Test_1130,9.766992e-09,5.8803354e-05,1.12068306e-10,0.99994123
Test_1131,0.9678419,0.0012852146,0.02931692,0.0015559783
Test_1132,0.10264581,0.24829893,0.42647657,0.22257867
Test_1133,0.10834359,0.04782364,0.84032,0.0035128
Test_1134,0.00014981233,0.008723007,0.9909285,0.00019863612
Test_1135,0.9977968,0.0008136489,0.0009815078,0.00040812278
Test_1136,7.542984e-09,1.8872037e-05,2.6596678e-11,0.99998116
Test_1137,0.0025377949,0.03919663,1.9303596e-05,0.9582463
Test_1138,0.00018224565,0.0006297626,2.0160867e-06,0.999186
Test_1139,0.028957037,0.6647976,0.27722558,0.02901982
Test_1140,0.0071170037,0.0068108095,5.2440824e-05,0.98601973
Test_1141,0.00013616636,0.00029041345,4.911455e-07,0.99957293
Test_1142,1.098557e-05,0.0004222778,0.9995664,4.0210722e-07
Test_1143,0.0008861367,0.07719789,0.9213236,0.0005924236
Test_1144,7.095512e-08,2.2992859e-07,0.99999964,1.3532998e-10
Test_1145,0.87663686,0.020284735,0.005324147,0.09775438
Test_1146,4.344253e-09,3.3551447e-07,0.99999964,2.178812e-11
Test_1147,0.00093342207,0.00025057438,4.5831666e-06,0.9988115
Test_1148,2.0581987e-05,5.915304e-05,0.9999194,7.891499e-07
Test_1149,0.04270189,0.9197376,0.0069322353,0.030628294
Test_1150,0.5054637,0.0026876456,0.0027282338,0.48912036
Test_1151,0.9985594,7.6992146e-05,0.0012902904,7.330475e-05
Test_1152,0.9999511,5.975537e-07,4.800504e-05,2.9386e-07
Test_1153,2.3596886e-06,3.5114874e-05,1.06392255e-08,0.99996257
Test_1154,3.8140637e-08,2.7799738e-08,0.9999999,3.1373164e-11
Test_1155,0.0002759402,0.00018232636,0.99953413,7.570779e-06
Test_1156,7.405628e-05,0.0006153488,2.0620507e-06,0.9993086
Test_1157,6.3981647e-06,0.0008029158,2.655801e-08,0.9991906
Test_1158,0.061987583,0.20304477,0.0015326291,0.73343503
Test_1159,5.6577665e-07,1.2310442e-05,0.9999871,6.0477148e-09
Test_1160,0.9961288,6.4393214e-05,0.0037980117,8.733743e-06
Test_1161,0.00012296687,0.0061588925,0.99371016,7.891009e-06
Test_1162,1.4216424e-08,0.00011753908,1.086844e-10,0.99988246
Test_1163,0.99994576,1.2779062e-06,5.2723946e-05,2.2344146e-07
Test_1164,3.90099e-07,2.2693996e-06,0.9999974,9.455777e-10
Test_1165,1.7025823e-05,0.0016044452,0.9983784,1.4121161e-07
Test_1166,0.7723558,0.19079672,0.0008189634,0.0360285
Test_1167,5.175238e-05,0.08731279,0.9126066,2.8823993e-05
Test_1168,2.585255e-07,3.1197885e-06,0.99999666,4.851011e-09
Test_1169,3.4650915e-05,0.0013550832,7.063981e-07,0.99860954
Test_1170,0.5444618,0.07147689,0.039570186,0.34449106
Test_1171,1.1096185e-05,0.002975466,9.260931e-08,0.99701333
Test_1172,0.9996898,1.3111144e-06,0.0003082699,6.4313167e-07
Test_1173,0.10367032,0.85629505,0.02103985,0.018994763
Test_1174,1.20151835e-05,0.0002351,1.4038092e-07,0.9997527
Test_1175,1.5795928e-06,5.885678e-05,0.99993956,3.21791e-08
Test_1176,1.6479074e-05,0.00498644,5.631593e-06,0.9949915
Test_1177,0.99919254,3.3427714e-06,0.00080323627,9.275975e-07
Test_1178,0.9996929,4.076932e-06,0.0003024081,6.196912e-07
Test_1179,4.56263e-09,5.050097e-07,0.9999995,1.4581858e-11
Test_1180,0.8666487,0.039835688,0.010105361,0.083410345
Test_1181,0.00012318736,0.09940066,0.9004513,2.4835794e-05
Test_1182,0.9684147,0.0022497822,0.0021067655,0.027228775
Test_1183,0.021664454,0.22866528,0.0008525448,0.74881774
Test_1184,2.7791197e-07,4.7329002e-05,0.99995244,3.718917e-08
Test_1185,0.00096300413,0.054807957,0.9441097,0.00011936826
Test_1186,0.00018609059,0.00090928795,0.99890137,3.2392095e-06
Test_1187,9.415811e-08,8.598388e-06,4.756983e-10,0.9999913
Test_1188,0.023351163,0.94787,0.014826424,0.013952439
Test_1189,0.007488662,0.30223602,0.00011457138,0.6901607
Test_1190,7.136595e-05,0.0906213,0.909244,6.326201e-05
Test_1191,0.00041262023,0.0011550687,2.2473857e-07,0.9984321
Test_1192,2.5425911e-06,1.2462727e-05,0.999985,4.1762778e-08
Test_1193,0.19676223,0.7901271,0.011178659,0.0019320544
Test_1194,0.9933209,0.00015158125,0.006497871,2.9631205e-05
Test_1195,0.999984,2.3025292e-08,1.6023943e-05,2.868616e-09
Test_1196,0.007086256,0.21085563,0.0023148977,0.77974325
Test_1197,8.457706e-08,1.5416612e-05,2.355917e-10,0.9999845
Test_1198,5.059829e-08,1.1364098e-06,0.9999988,9.2980296e-10
Test_1199,1.3564276e-08,5.232109e-07,0.9999994,7.1431895e-11
Test_1200,5.3863194e-05,0.0093619265,0.9905806,3.614447e-06
Test_1201,0.015109948,0.0011954833,4.045884e-05,0.9836541
Test_1202,0.00849641,0.00065668504,3.3933527e-05,0.99081296
Test_1203,0.9999951,2.0752799e-07,4.6083937e-06,1.6346629e-08
Test_1204,0.033732392,0.8615635,0.04095706,0.06374706
Test_1205,0.0010815443,0.00037378987,0.99851424,3.0501558e-05
Test_1206,0.0022669085,0.00018230996,0.9975388,1.2038782e-05
Test_1207,5.4159585e-08,0.00016967117,4.875262e-10,0.99983025
Test_1208,9.958332e-08,0.0006373266,8.94876e-10,0.9993625
Test_1209,0.0002476783,0.0016764901,0.99807286,3.0079602e-06
Test_1210,1.3021234e-05,2.9951565e-05,1.0444914e-08,0.99995697
Test_1211,2.1424732e-07,0.003077709,2.1284972e-08,0.9969221
Test_1212,0.77536464,0.05762195,0.0018673816,0.1651461
Test_1213,3.1404204e-05,0.000828594,1.10313e-06,0.99913883
Test_1214,5.3873105e-08,1.1034973e-06,1.2808246e-11,0.9999988
Test_1215,0.0045301663,0.0001082731,1.2115474e-07,0.9953615
Test_1216,1.5511431e-06,7.175978e-06,0.9999913,1.7409429e-08
Test_1217,4.4969574e-06,0.00019309344,1.2995467e-06,0.9998011
Test_1218,7.741557e-07,1.3150804e-05,2.7903992e-09,0.99998605
Test_1219,1.0113888e-05,0.0005167391,0.99947196,1.2350566e-06
Test_1220,0.00033823136,0.003785935,0.00016877773,0.9957071
Test_1221,0.80628085,0.0008208009,0.1928309,6.734955e-05
Test_1222,1.1304739e-05,0.00047053694,0.9995173,8.79805e-07
Test_1223,0.9956103,8.2677245e-05,0.004236461,7.047818e-05
Test_1224,0.0001958627,0.972443,0.027294848,6.628728e-05
Test_1225,2.7268916e-06,3.5269873e-05,0.999962,4.80233e-08
